modelName,modelIndex,fileName,time,acc,recall,precision,dice,delta_t_peak,delta_peak,delta_auc,ratio_t_peak,ratio_peak,ratio_auc,aif_mse,aif_sse,aif_normalized_cross_correlation,aif_normalized_mutual_information,hausdorff,mean_surface_distance,median_surface_distance,std_surface_distance,max_surface_distance,overlap_dice,overlap_volume_similarity,overlap_false_negative,overlap_false_positive,peak_t,auc,peak
parker2003,1.375,41219634,0,0.9974602593315972,0.5036715620827771,0.3078963476841461,0.38217044525494437,0,0.12205384871305908,6.34667953575954,0,-35.675624518485684,-6.346679535759541,0.012693323249194642,0.8758393041944302,0.0,0.4509957393117454,80.26461372516914,inf,inf,inf,inf,inf,inf,inf,inf,10,1.491337560035873,0.22006727841623797
parker2003,1.34375,41242565,0,0.9977756076388888,0.9066310975609756,0.2115795090715048,0.3430920108573031,0,0.225071531542545,5.636724092562188,0,-49.16906668772433,-5.636724092562188,0.00927089457752724,0.6396917258493795,0.0,0.4769517487934637,60.836536090853365,inf,inf,inf,inf,inf,inf,inf,inf,8,1.852222942488024,0.23267873036905012
parker2003,1.40625,41286222,0,0.9966278076171875,0.6128707893413776,0.33283276450511945,0.43138989699071933,0,0.07611529245220966,1.7503840809142424,0,-22.60746759724233,-1.7503840809142426,0.0047551042222323545,0.32810219133403246,0.0,0.4450532924495271,68.72691119225243,inf,inf,inf,inf,inf,inf,inf,inf,8,2.3808200188824586,0.26056678892117796
parker2003,1.421875,41297385,0,0.9958114624023438,0.896782027929569,0.4015769439912996,0.5547417843162805,0,0.10672658046952732,4.9224521081445785,0,-27.901771038079225,-4.922452108144578,0.008076737234926166,0.5572948692099055,0.0,0.4305718432085102,46.530087323358956,inf,inf,inf,inf,inf,inf,inf,inf,8,1.7668786730836334,0.27578168513078577
parker2003,1.4375,41310029,0,0.9987369113498263,0.6536912751677852,0.18997464404134973,0.2943932306265782,0,0.22163669763898916,13.511861567846708,0,-56.66561795118157,-13.511861567846708,0.04855419129827683,3.350239199581101,0.0,0.47869981557428637,39.050305416679535,inf,inf,inf,inf,inf,inf,inf,inf,11,1.4681681295214084,0.16949412498776326
parker2003,1.390625,41449076,0,0.9968236287434896,0.7421937550040032,0.40807043286867206,0.5266048101433395,0,0.09960156874872794,5.045298527676537,0,-23.627817752460007,-5.045298527676537,0.010141930219041603,0.6997931851138706,0.0,0.45101730662486855,50.99936542087554,inf,inf,inf,inf,inf,inf,inf,inf,9,2.2698564820741858,0.32194209555500547
parker2003,1.421875,41451750,0,0.9977951049804688,0.6689734717416378,0.2546838407494145,0.3689176302672346,0,0.037478357567859,5.374549132425124,0,-9.289558971416547,-5.374549132425124,0.013105360658560614,0.9042698854406823,0.0,0.43405405427606003,76.92018724822807,inf,inf,inf,inf,inf,inf,inf,inf,8,2.6963829452246033,0.36596767989396034
parker2003,1.390625,42005025,0,0.9977391560872396,0.7990251218597675,0.3979458450046685,0.531288955957007,0,0.1227162595957959,5.1068687245551185,0,-29.438687656453837,-5.106868724555119,0.012012673966350895,0.8288745036782118,0.0,0.49492724822961554,43.991810604189745,inf,inf,inf,inf,inf,inf,inf,inf,11,2.3658996441602387,0.2941374433541481
parker2003,1.390625,42121701,0,0.9984919230143229,0.7358066329398538,0.312559694364852,0.4387464396870347,0,0.1276503959142152,0.41333110547317586,0,-36.15446827957171,-0.41333110547317614,0.005329384929242061,0.36772756011770225,0.0,0.480899529697801,70.18189371278469,inf,inf,inf,inf,inf,inf,inf,inf,8,1.8734625455615435,0.22541909172734761
parker2003,1.390625,42123446,0,0.9968685574001737,0.40498105035192206,0.17229068294368305,0.24173870950816945,0,0.04413546409494001,8.309608721301217,0,-13.181661352798242,-8.309608721301217,0.028890427025212377,1.993439464739654,0.0,0.4584928978748307,48.63573413280127,inf,inf,inf,inf,inf,inf,inf,inf,9,3.488369567623658,0.29068928153980356
parker2003,1.421875,42125160,0,0.9979188707139757,0.6769857433808554,0.41220238095238093,0.5124094350047643,0,0.08217284892441123,5.197944390101484,0,-21.764374830129423,-5.197944390101484,0.011686253822412349,0.8063515137464521,0.0,0.4669225059474514,49.93282333279829,inf,inf,inf,inf,inf,inf,inf,inf,12,2.7608038964092483,0.29538382139471775
parker2003,1.390625,42147328,0,0.9987759060329862,0.7506925207756233,0.17419251165032942,0.28277031526963575,0,0.1753060871236905,5.842402666648769,0,-40.049593696014924,-5.84240266664877,0.013338228809649808,0.9203377878658368,0.0,0.5042720584523985,46.42355136093144,inf,inf,inf,inf,inf,inf,inf,inf,7,3.2010911347277196,0.26241642375694824
parker2003,1.359375,42174976,0,0.9988691541883681,0.7856071964017991,0.24075350333103607,0.3685598745057854,0,0.15434930556782267,3.4676340019443357,0,-34.3699400727605,-3.467634001944336,0.011090336894122206,0.7652332456944322,0.0,0.411250727911257,50.07271586854264,inf,inf,inf,inf,inf,inf,inf,inf,7,3.5202744008555635,0.2947329600429644
parker2003,1.40625,42175470,0,0.9990505642361112,0.7875,0.1789409616555082,0.29161845050154,0,0.2851911886424029,8.557168750013368,0,-53.63349866287788,-8.557168750013366,0.022492101865567,1.551955028724123,0.0,0.4849403314450543,71.71015554033707,inf,inf,inf,inf,inf,inf,inf,inf,10,2.172536238561169,0.2465495997686212
parker2003,1.390625,42191880,0,0.9993014865451388,0.7912621359223301,0.20030721966205836,0.3196861992652949,0,0.14453842028193845,4.743103494918223,0,-40.57549998038989,-4.7431034949182225,0.007645064654634302,0.5275094611697668,0.0,0.4583526387320559,66.69660969119211,inf,inf,inf,inf,inf,inf,inf,inf,7,2.144820925154856,0.21168250207710523
parker2003,1.40625,42204402,0,0.99774169921875,0.6753003003003003,0.4360155113911779,0.5298969079088411,0,0.11699391796476738,5.875237540568913,0,-33.76362583028684,-5.875237540568913,0.010818132036262312,0.7464511105020996,0.0,0.5149399599216593,50.809283986282644,inf,inf,inf,inf,inf,inf,inf,inf,8,1.5477785633227887,0.2295148324663573
parker2003,1.421875,42216394,0,0.9977628919813368,0.8169761273209549,0.3208810834945676,0.4607822189989504,0,0.07093747116691773,7.580426226914867,0,-18.19919080206748,-7.580426226914867,0.018022509762829285,1.2435531736352206,0.0,0.5231217285303985,64.97265465109405,inf,inf,inf,inf,inf,inf,inf,inf,8,2.5803843991252813,0.31884618426274586
parker2003,1.390625,42218812,0,0.9971093071831597,0.6982404692082111,0.4840414718438707,0.5717373039119494,0,0.04653472104118389,4.6893570053442994,0,-10.634892722336112,-4.6893570053442994,0.012370527202277883,0.853566376957174,0.0,0.4637065021504597,47.2168394416857,inf,inf,inf,inf,inf,inf,inf,inf,8,3.522506138205766,0.39103171480493015
parker2003,1.421875,42222879,0,0.9973068237304688,0.4855029585798817,0.5329652484572913,0.508128193980294,0,0.013903874679907169,6.2900489473029095,0,-3.32706126647933,-6.2900489473029095,0.01859428990820845,1.283006003666383,0.0,0.5049833105373961,36.61798647253659,inf,inf,inf,inf,inf,inf,inf,inf,8,4.2051070760357865,0.40399869958257817
parker2003,1.421875,42224330,0,0.9990726047092013,0.6526508226691042,0.14305750350631136,0.23467543264638385,0,0.21225317876781205,7.3401619829974525,0,-60.99783446227161,-7.34016198299745,0.015059178709126816,1.0390833309297502,0.0,0.5025692468989474,53.44640114029653,inf,inf,inf,inf,inf,inf,inf,inf,10,1.2359496574345958,0.13571520509193777
parker2003,1.390625,42224343,0,0.9986351860894097,0.4583850931677019,0.2722283205268935,0.3144439724873371,3,0.24440207734581298,2.8470146462062313,-3,71.95455583199707,2.8470146462062327,0.02608690295755618,1.7999963040713765,0.0,0.4427114357537195,46.78660506090742,inf,inf,inf,inf,inf,inf,inf,inf,4,6.939164399267726,0.5840637909368949
parker2003,1.421875,42234636,0,0.9993311564127604,0.6159695817490495,0.12792840221110818,0.21185702002646684,1,0.1812552113139596,5.350946293997545,1,-40.99319727263486,-5.350946293997544,0.009447709478580289,0.6518919540220399,0.0,0.4823948009792705,61.19054118536025,inf,inf,inf,inf,inf,inf,inf,inf,11,1.617767754760549,0.2609040330808588
parker2003,1.453125,42252861,0,0.9985928005642362,0.3891566265060241,0.28558797524314766,0.32942376509580884,0,0.13950470383951177,6.8549135203034774,0,-43.29580567306781,-6.8549135203034774,0.012321546071525271,0.8501866789352437,0.0,0.43974826629436914,62.26196727454266,inf,inf,inf,inf,inf,inf,inf,inf,7,1.2509318133298646,0.18270827192292052
parker2003,1.421875,42268224,0,0.9987826877170138,0.591225626740947,0.19078651685393258,0.2884811429009835,0,0.17076953225104863,4.423123839192921,0,-39.81004475654917,-4.423123839192922,0.010591474173814508,0.7308117179932011,0.0,0.5013741716513063,74.98148335984882,inf,inf,inf,inf,inf,inf,inf,inf,9,2.2757855062201733,0.2581913827525831
parker2003,1.40625,42272900,0,0.9978790283203125,0.2573940847322142,0.22486033519553073,0.24002981878488666,0,0.22481523730778116,13.97232353456809,0,-54.03982701644994,-13.97232353456809,0.050020943019644645,3.4514450683554805,0.0,0.4542713863489644,60.64697533272413,inf,inf,inf,inf,inf,inf,inf,inf,9,1.9290208744510433,0.19120244764769898
parker2003,1.34375,42275061,0,0.9994879828559028,0.7665562913907285,0.18416865552903738,0.29698524920787284,0,0.17305854383236716,1.0255679623328053,0,-40.92077405054804,1.0255679623328047,0.007185203390074312,0.4957790339151275,0.0,0.47196870998944107,52.236492321833765,inf,inf,inf,inf,inf,inf,inf,inf,8,2.4973750456205877,0.24985267387479018
parker2003,1.359375,42292501,0,0.9991751776801215,0.6531850353892821,0.5062695924764891,0.570419427945168,0,0.1267403661349824,6.36992153666888,0,-24.67031279830022,-6.369921536668879,0.015583043928087037,1.0752300310380056,0.0,0.5140534980824967,35.78035394646583,inf,inf,inf,inf,inf,inf,inf,inf,6,3.3055339260026417,0.3869959904778726
parker2003,1.359375,42302629,0,0.9954579671223959,0.9802164986935423,0.3255842787179964,0.48880822770310006,0,0.17083520294326138,3.930792788314925,0,-35.222305302984225,-3.9307927883149265,0.0074202997329152285,0.5120006815711508,0.0,0.45082354720230494,59.800328990373195,inf,inf,inf,inf,inf,inf,inf,inf,8,2.3329230701701094,0.3141847339226748
parker2003,1.484375,42306110,0,0.99859619140625,0.44504830917874394,0.2296665627921471,0.302980474197368,0,0.04929275499856278,0.1375129856619033,0,20.55248218149748,0.13751298566190362,0.006002367477055338,0.4141633559168183,0.0,0.45656257907024955,53.51418631523398,inf,inf,inf,inf,inf,inf,inf,inf,9,3.0055243797318854,0.28913120644818346
parker2003,1.390625,42308045,0,0.9985173543294271,0.8707833047455689,0.15204152940001997,0.25888152366234785,0,0.20232304886717406,5.843606836168945,0,-49.327024771209004,-5.843606836168943,0.013690681913006333,0.944657051997437,0.0,0.4959279778755193,32.354125390020656,inf,inf,inf,inf,inf,inf,inf,inf,8,2.7236182211356343,0.20784368996533936
parker2003,1.4375,42320316,0,0.9988386366102431,0.39124087591240875,0.20760233918128654,0.24609733873715028,6,0.06394158633929597,1.6182864744289036,-6,21.642763501208794,1.6182864744289036,0.016208267206364792,1.1183704372391707,0.0,0.46996492248755756,31.395237323706603,inf,inf,inf,inf,inf,inf,inf,inf,1,5.547199573147999,0.3593825374716442
parker2003,1.359375,42351313,0,0.9980197482638888,0.7551369863013698,0.23432518597236981,0.35766423422783433,0,0.1083139133993252,2.8794429853684473,0,-33.32584908223402,-2.8794429853684465,0.0036948411385956865,0.2549440385631024,0.0,0.49663921060820015,66.70884994379338,inf,inf,inf,inf,inf,inf,inf,inf,7,1.9243390448352162,0.21670080155078011
parker2003,1.34375,42352525,0,0.9990285237630209,0.7792321116928447,0.17817238627294493,0.2900292314224923,0,0.2724956048196487,10.57514121269315,0,-52.124122846772906,-10.575141212693149,0.030326614278003445,2.0925363851822376,0.0,0.43846452031958993,75.86834496622572,inf,inf,inf,inf,inf,inf,inf,inf,8,1.6247225883196375,0.25028653507494975
parker2003,1.359375,42383725,0,0.9981960720486112,0.7673872180451128,0.40201870999507633,0.5276252027017364,0,0.1850590443987889,7.722426218467362,0,-31.833198387779444,-7.722426218467363,0.023645415573045243,1.6315336745401217,0.0,0.48239461628987285,59.78105991968286,inf,inf,inf,inf,inf,inf,inf,inf,11,2.7513972110138014,0.39628073222206067
DisLAIF,19.34375,35673135,0,0.9989123874240451,0.5206310679611651,0.9292418772563177,0.6673580511605962,0,0.19340497239700966,2.8582378821666663,0,58.24065867716182,-2.858237882166666,0.005936622016279053,0.4096269191232546,0.0,0.04027088295668577,2.524030998432876,inf,inf,inf,inf,inf,inf,inf,inf,9,0.5254839302760531,0.5254839302760531
DisLAIF,24.890625,40403582,0,0.9989089965820312,0.9914529914529915,0.47276769173768063,0.640240843852883,0,0.14639188256339325,6.8081247614270355,0,-28.393982505063946,-6.808124761427036,0.014486169789525605,0.9995457154772668,0.0,0.03973825707143919,7.038833465702052,inf,inf,inf,inf,inf,inf,inf,inf,8,0.36918173426645756,0.36918173426645756
DisLAIF,21.53125,40418168,0,0.9980604383680556,0.8859265734265734,0.49103682170542634,0.6318578559353837,0,0.07992298390621716,6.7141246027193935,0,-20.56386987554733,-6.714124602719394,0.012184260558295343,0.8407139785223786,0.0,0.04010918492392246,25.417599913771735,inf,inf,inf,inf,inf,inf,inf,inf,8,0.3087343281168192,0.3087343281168192
DisLAIF,14.453125,40460768,0,0.9994311862521701,0.7994858611825193,0.776044915782907,0.7875910104856252,0,0.04136458737527282,10.835402641184851,0,7.785873853492053,-10.835402641184853,0.030869838238498537,2.130018838456399,0.0,0.039479213148635,1.7761137303487402,inf,inf,inf,inf,inf,inf,inf,inf,9,0.5726419770894708,0.5726419770894708
DisLAIF,19.71875,41122617,0,0.9992540147569444,0.6320040383644624,0.8923734853884533,0.7399527194445842,0,0.14100587890981625,10.683468651658233,0,31.46888773877761,-10.683468651658233,0.03312113213030522,2.2853581169910604,0.0,0.04093767763874448,1.8645174624618328,inf,inf,inf,inf,inf,inf,inf,inf,9,0.5890861545150498,0.5890861545150498
DisLAIF,21.390625,41202961,0,0.9995430840386285,0.9566982408660352,0.7485442032821599,0.8399168403922874,0,0.03852427403567982,13.08069061501994,0,-8.145784852905644,-13.080690615019938,0.043076746812478486,2.9722955300610154,0.0,0.03879325076702099,3.960905456443419,inf,inf,inf,inf,inf,inf,inf,inf,9,0.43441080504313984,0.43441080504313984
DisLAIF,22.546875,41219634,0,0.9974602593315972,0.927570093457944,0.06821808184206005,0.12708938350282636,0,0.28012635159478255,7.776022320260899,0,-81.87929051482256,-7.776022320260899,0.016670129641645624,1.150238945273548,0.0,0.039567746711875934,30.858572604204177,inf,inf,inf,inf,inf,inf,inf,inf,10,0.061994775534514504,0.061994775534514504
DisLAIF,16.96875,41242565,0,0.9977832370334201,0.8982469512195121,0.5009564293304994,0.6431982540002753,0,0.07739914907808076,7.108595922216698,0,-16.908597442381975,-7.108595922216698,0.012511754126471951,0.8633110347265646,0.0,0.04078876333091499,10.234040352213194,inf,inf,inf,inf,inf,inf,inf,inf,8,0.38035111283351436,0.38035111283351436
DisLAIF,20.140625,41286222,0,0.9975212944878472,0.5077928607340372,0.6764902880107166,0.5801263647614499,0,0.0864244295103277,3.7080975889129855,0,25.66944731890295,-3.7080975889129855,0.005257191577146575,0.3627462188231137,0.0,0.04112022658791289,9.710626595739535,inf,inf,inf,inf,inf,inf,inf,inf,8,0.4231065108837153,0.4231065108837153
DisLAIF,15.109375,41297385,0,0.9984987046983507,0.8269581056466302,0.8168732506997202,0.8218847432144375,0,0.01435988195759863,6.2924626336703,0,3.7541363805726022,-6.2924626336703,0.01007935312625062,0.6954753657112928,0.0,0.043088644765764586,4.7882143342621335,inf,inf,inf,inf,inf,inf,inf,inf,8,0.3968681475579117,0.3968681475579117
DisLAIF,15.8125,41310029,0,0.9994591606987847,0.7899328859060403,0.7836218375499334,0.7867647065950377,0,0.033237498531091814,14.555661376210272,0,8.497795777861677,-14.555661376210274,0.05243428680236008,3.617965789362845,0.0,0.042168731713205815,2.279617407324748,inf,inf,inf,inf,inf,inf,inf,inf,11,0.42436832115784423,0.42436832115784423
DisLAIF,15.140625,41449076,0,0.9982282850477431,0.6639978649586336,0.7496233805363061,0.7042173794166184,0,0.056180907968789995,6.837430437478199,0,13.3274231654233,-6.837430437478199,0.013114251389236947,0.9048833458573493,0.0,0.04014810711609789,9.115745950855992,inf,inf,inf,inf,inf,inf,inf,inf,9,0.4777245722725234,0.4777245722725234
DisLAIF,17.65625,41451750,0,0.9977951049804688,0.7297193387158785,0.4845545059994894,0.5823872359889734,0,0.028902851175563404,7.638583189012345,0,7.1639943119527265,-7.638583189012345,0.016116324828403104,1.112026413159814,0.0,0.03969742574783608,11.997092898986942,inf,inf,inf,inf,inf,inf,inf,inf,8,0.43234888863738274,0.43234888863738274
DisLAIF,15.15625,42005025,0,0.9990819295247396,0.8050243719535058,0.7922509225092251,0.7985865728127458,0,0.030019030689515114,7.025895635075898,0,7.2013347793433935,-7.025895635075899,0.014841357327103302,1.0240536555701278,0.0,0.041387048770103366,6.548484521358551,inf,inf,inf,inf,inf,inf,inf,inf,11,0.4468727336394591,0.4468727336394591
DisLAIF,22.25,42121701,0,0.9991811116536459,0.7903316469926925,0.7033516758379189,0.7443091589615957,0,0.025573485440958887,1.9081506779521975,0,7.2431876262615935,-1.908150677952198,0.004885866145528183,0.33712476404144465,0.0,0.04037658995804308,2.6288565633631444,inf,inf,inf,inf,inf,inf,inf,inf,8,0.3786429730825217,0.3786429730825217
DisLAIF,17.578125,42123446,0,0.9985334608289931,0.5663237682728749,0.9423423423423424,0.7074737914990298,0,0.13667335376524742,11.326480189524883,0,40.81937059524949,-11.326480189524883,0.0340233900198501,2.347613911369657,0.0,0.03763167255338192,4.292286503567808,inf,inf,inf,inf,inf,inf,inf,inf,9,0.471498099399991,0.471498099399991
DisLAIF,20.046875,42125160,0,0.9985580444335938,0.7710794297352342,0.6243403693931399,0.6899945330964198,0,0.012859092910587289,7.568332523281017,0,3.4058709384522774,-7.568332523281016,0.015563266594293407,1.0738653950062451,0.0,0.03933404016273752,7.790168148903521,inf,inf,inf,inf,inf,inf,inf,inf,12,0.3904157632297163,0.3904157632297163
DisLAIF,16.84375,42147328,0,0.9994015163845487,0.7991689750692521,0.7350318471337579,0.7657597884347718,0,0.033972792150201325,8.571798498345649,0,7.761262285061064,-8.571798498345649,0.018406904629811073,1.270076419456964,0.0,0.04170232125816481,3.4168901056659724,inf,inf,inf,inf,inf,inf,inf,inf,7,0.47169530303084006,0.47169530303084006
DisLAIF,17.390625,42174976,0,0.999542236328125,0.6949025487256372,0.8745283018867924,0.774436091167769,0,0.09535055657694197,6.44347558061217,0,21.232313960841395,-6.443475580612171,0.011741665533399977,0.8101749218045984,0.0,0.04085859517554317,2.0799096410662523,inf,inf,inf,inf,inf,inf,inf,inf,7,0.544432822187729,0.544432822187729
DisLAIF,20.203125,42175470,0,0.9990505642361112,0.98125,0.28724516466283323,0.4443995158827346,0,0.1794571026087607,10.377421302772273,0,-33.74898193253594,-10.377421302772273,0.030628407549511925,2.113360120916323,0.0,0.03911979348341538,10.68362586496973,inf,inf,inf,inf,inf,inf,inf,inf,10,0.35228368580226344,0.35228368580226344
DisLAIF,17.4375,42191880,0,0.9993014865451388,0.8155339805825242,0.19282639885222383,0.31190531605498883,0,0.21066039749949672,6.742363895213533,0,-59.13757005186996,-6.742363895213532,0.011525416890489951,0.7952537654438067,0.0,0.039608311568653125,12.519206817637068,inf,inf,inf,inf,inf,inf,inf,inf,7,0.14556052485954696,0.14556052485954696
DisLAIF,17.375,42204402,0,0.9990454779730903,0.9057807807807807,0.7338807785888077,0.8108198927909612,0,0.021178070662626614,7.097685424123203,0,-6.111842958158185,-7.097685424123203,0.013551306619355847,0.9350401567355534,0.0,0.04180111883028169,4.707574080754721,inf,inf,inf,inf,inf,inf,inf,inf,8,0.32533067976849805,0.32533067976849805
DisLAIF,17.59375,42216394,0,0.9989259507921007,0.720348616900341,0.7823045267489712,0.7500493198854817,0,0.07300220165834426,9.69802476895214,0,18.72890272371041,-9.69802476895214,0.023690257893649112,1.6346277946617889,0.0,0.04235937719008998,3.7719692157038613,inf,inf,inf,inf,inf,inf,inf,inf,8,0.46278585708800785,0.46278585708800785
DisLAIF,20.15625,42218812,0,0.9988369411892362,0.819941348973607,0.7867191896454699,0.8029867894845106,0,0.01981064428505014,7.754486063418901,0,4.527459755166702,-7.7544860634189,0.019687315144448693,1.3584247449669598,0.0,0.03911979348341538,5.670397180503667,inf,inf,inf,inf,inf,inf,inf,inf,8,0.4573770801311642,0.4573770801311642
DisLAIF,14.953125,42222879,0,0.998854743109809,0.6298816568047337,0.9551368326603858,0.75913710151696,0,0.1413193126211415,9.935934136455069,0,33.816329767899106,-9.935934136455069,0.025649124652950328,1.7697896010535725,0.0,0.03854634259974562,3.499514831203,inf,inf,inf,inf,inf,inf,inf,inf,8,0.5592218868836268,0.5592218868836268
DisLAIF,24.328125,42224330,0,0.9992692735460069,0.8244972577696527,0.573791348600509,0.6766691685046167,0,0.023874053350790236,8.252017309923088,0,-6.86098348533089,-8.252017309923087,0.016983658549689182,1.1718724399285536,0.0,0.042900426434941304,6.623391810596587,inf,inf,inf,inf,inf,inf,inf,inf,10,0.3240943305089596,0.3240943305089596
DisLAIF,22.234375,42224343,0,0.9986962212456597,0.184472049689441,0.5689655172413793,0.27861163565379155,0,0.23994672764386826,3.5125413118265447,0,70.64285376971857,-3.5125413118265443,0.006857643529357548,0.47317740352567084,0.0,0.03874439475396884,6.776332985595174,inf,inf,inf,inf,inf,inf,inf,inf,7,0.5796084412349501,0.5796084412349501
DisLAIF,20.5625,42234636,0,0.9993311564127604,0.973384030418251,0.2001563721657545,0.33203631791604776,1,0.15250092132145698,6.679055725684733,1,-34.49004476434376,-6.679055725684731,0.01359173762931533,0.9378298964227578,0.0,0.044856346936942626,10.157120411438031,inf,inf,inf,inf,inf,inf,inf,inf,11,0.2896583230733614,0.2896583230733614
DisLAIF,15.09375,42252861,0,0.9985928005642362,0.8253012048192772,0.07929617410430051,0.14469028930417158,1,0.25137644048586216,8.035008798356772,1,-78.01561681091394,-8.035008798356772,0.016432028598868543,1.1338099733219296,0.0,0.028105906609703184,28.24804382928705,inf,inf,inf,inf,inf,inf,inf,inf,8,0.07083653527657013,0.07083653527657013
DisLAIF,22.875,42268224,0,0.9987826877170138,0.8746518105849582,0.4577259475218659,0.6009569387536916,0,0.05663793707841824,6.326586367487881,0,-13.203519271199506,-6.326586367487881,0.01433304678493186,0.9889802281602983,0.0,0.038868724566904496,12.565177324184628,inf,inf,inf,inf,inf,inf,inf,inf,9,0.37232297792521346,0.37232297792521346
DisLAIF,24.8125,42272900,0,0.9989564683702257,0.7086330935251799,0.7793406593406593,0.742306887707124,0,0.042595702343212305,15.44273102172044,0,10.238916248901933,-15.44273102172044,0.05847508647873666,4.034780967032829,0.0,0.0391965444913566,5.805415220522816,inf,inf,inf,inf,inf,inf,inf,inf,9,0.45861338729869244,0.45861338729869244
DisLAIF,23.5,42275061,0,0.9994879828559028,0.9089403973509934,0.18306102034011337,0.30474604689218415,0,0.1898733605567309,1.238769226137356,0,-44.89674253289912,-1.238769226137356,0.007766988862103516,0.5359222314851426,0.0,0.0382511351934727,13.669070539289784,inf,inf,inf,inf,inf,inf,inf,inf,8,0.23303785715042644,0.23303785715042644
DisLAIF,16.9375,42292501,0,0.9996303982204862,0.8877654196157735,0.7298420615128844,0.8010948914183627,1,0.03457146990054827,9.196290575959216,1,-6.729418592930318,-9.196290575959216,0.022646302412757828,1.5625948664802902,0.0,0.042079912867809086,1.8936393285312483,inf,inf,inf,inf,inf,inf,inf,inf,7,0.4791648867123067,0.4791648867123067
DisLAIF,15.25,42302629,0,0.9984953138563368,0.8021649869354237,0.8573708358268501,0.8288496771489252,0,0.047929651868478584,5.73076626975062,0,9.881996228482205,-5.73076626975062,0.009160538486362621,0.6320771555590209,0.0,0.04530454957882582,3.2243263427008806,inf,inf,inf,inf,inf,inf,inf,inf,8,0.5329495887344148,0.5329495887344148
DisLAIF,15.359375,42306110,0,0.9991395738389757,0.4673913043478261,0.8533627342888643,0.603979712820992,0,0.1575062192035246,2.4706667234168367,0,65.67179626600016,-2.470666723416837,0.005131320254926128,0.35406109758990284,0.0,0.03813071885136551,7.036641086824917,inf,inf,inf,inf,inf,inf,inf,inf,9,0.39734467065314527,0.39734467065314527
DisLAIF,25.5625,42308045,0,0.9985173543294271,0.9399656946826758,0.4123401053423627,0.5732217580662103,0,0.10183193861285245,8.258890257084918,0,-24.826961567557596,-8.258890257084918,0.01704782307304505,1.1762997920401084,0.0,0.043811443866848813,9.235403853110194,inf,inf,inf,inf,inf,inf,inf,inf,8,0.308334800219661,0.308334800219661
DisLAIF,17.390625,42320316,0,0.9993133544921875,0.44306569343065694,0.9281345565749235,0.599802373518763,0,0.22191615192893765,3.41155599565781,0,75.11353828180921,-3.4115559956578094,0.005952938517928939,0.4107527577370968,0.0,0.03968699336751318,2.901721261414333,inf,inf,inf,inf,inf,inf,inf,inf,7,0.5173571030612859,0.5173571030612859
DisLAIF,16.890625,42351313,0,0.9980197482638888,0.800513698630137,0.37206526064464784,0.5080141272643112,0,0.1076937846441875,4.586461099897746,0,-33.135048873316435,-4.586461099897746,0.005661633372089808,0.3906527026741967,0.0,0.04045835687644329,9.263689056772911,inf,inf,inf,inf,inf,inf,inf,inf,7,0.21732093030591781,0.21732093030591781
DisLAIF,15.109375,42352525,0,0.9990285237630209,0.9703315881326352,0.14773482130995083,0.2564279957841255,0,0.3034290983849082,11.980510759503098,0,-58.04121358202569,-11.980510759503096,0.03531419022927455,2.436679125819944,0.0,0.03947921314863501,20.605147513500267,inf,inf,inf,inf,inf,inf,inf,inf,8,0.2193530415096902,0.2193530415096902
DisLAIF,18.34375,42383725,0,0.9988157484266493,0.9403195488721805,0.6117395291959645,0.7412483798087639,0,0.06566067970116607,9.95814433256148,0,-11.294716505179041,-9.95814433256148,0.0296809912706107,2.0479883976721385,0.0,0.04048710270813225,8.63175788879649,inf,inf,inf,inf,inf,inf,inf,inf,11,0.5156790969196835,0.5156790969196835
shi2013,6.953125,35673135,0,0.9980545043945312,0.23381877022653721,0.5903983656792645,0.3349753713851771,2,0.3210218415956099,0.2313159858836027,-2,96.67033516545153,-0.23131598588360264,0.017372176027821807,1.1986801459197047,0.0,0.2137831806230478,48.14507879747216,inf,inf,inf,inf,inf,inf,inf,inf,7,3.1524058265591166,0.6531007994746534
shi2013,5.8125,40403582,0,0.9990344577365451,0.8655788655788655,0.5355769230769231,0.6617166627213642,0,0.10720089388807968,5.744133746130096,0,-20.792548413790932,-5.744133746130096,0.013615753358305628,0.9394869817230883,0.0,0.1900891126678869,27.820148248328124,inf,inf,inf,inf,inf,inf,inf,inf,8,1.4331727495633975,0.4083727229417711
shi2013,4.921875,40418168,0,0.9986004299587674,0.5922202797202797,0.6536420646406175,0.6214171070364204,0,0.06239585028183775,5.31384992921876,0,16.054207228742282,-5.31384992921876,0.012206652230060955,0.8422590038742058,0.0,0.22019194238947593,14.995161129827604,inf,inf,inf,inf,inf,inf,inf,inf,8,1.709009001617453,0.45105316230487413
shi2013,5.140625,40460768,0,0.9986809624565972,0.6433161953727506,0.47373402744912446,0.5456527676597089,0,0.07945705620785215,9.343066889246927,0,14.955851264552454,-9.343066889246929,0.03498699022489087,2.41410232551747,0.0,0.15891616803972614,51.79270271253224,inf,inf,inf,inf,inf,inf,inf,inf,9,2.0649777290273947,0.6107344459220502
shi2013,5.984375,41122617,0,0.9983842637803819,0.552751135790005,0.5177304964539007,0.5346679698860646,0,0.1289131579813752,7.8128739366766755,0,28.770103260459056,-7.812873936676675,0.0293707721318296,2.0265832770962424,0.0,0.3108744762551316,36.77435133883077,inf,inf,inf,inf,inf,inf,inf,inf,9,3.4596808694966072,0.5769934335866087
